employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-41774346,Chris,Mitchell,Female,New York,New York City,2023-04-16,Marketing,Content Creator,Bachelor,58407,Excellent,No,2003-01-27,2016-03-16
00-33763566,Matthew,Orozco,Male,New York,Rochester,2023-02-01,Sales,Sales Representative,Bachelor,81959,Satisfactory,Yes,1970-09-17,2024-01-16
00-13326769,Devon,Hall,Male,New York,Rochester,2017-09-27,Sales,Sales Specialist,PhD,74105,Satisfactory,No,1969-12-16,2016-06-24
00-54585178,Eric,Lewis,Male,New York,Buffalo,2023-06-11,Customer Service,Help Desk Technician,Bachelor,78079,Satisfactory,Yes,1995-02-02,2015-08-26
00-65259205,Rick,Daniels,Male,Illinois,Naperville,2023-06-11,Customer Service,Customer Service Representative,High School,60685,Excellent,No,1976-08-11,2016-04-10
00-43308443,Bryan,Wall,Male,New York,New York City,2017-06-01,IT,System Administrator,Master,91983,Satisfactory,No,1971-09-10,2023-01-22
00-24508349,Rebecca,Silva,Male,New York,Rochester,2018-09-28,Operations,Inventory Specialist,Bachelor,68235,Good,Yes,1985-03-11,2021-08-20
00-15197528,Andrew,Gilmore,Female,New York,Buffalo,2023-08-12,Sales,Sales Consultant,Master,96575,Good,No,1973-09-15,2016-05-06
00-39854548,Omar,Smith,Female,North Carolina,Charlotte,2017-05-17,Customer Service,Help Desk Technician,High School,80107,Needs Improvement,No,1982-05-22,2015-08-25
00-71780854,Kenneth,Price,Male,Illinois,Naperville,2018-12-13,Sales,Sales Manager,Master,111822,Good,No,1988-09-23,2018-06-20
00-40547349,Stephanie,Barnes,Female,New York,Buffalo,2017-10-18,Sales,Sales Consultant,Bachelor,74894,Good,No,1974-10-09,2016-01-25
00-98588154,Jessica,Marsh,Male,New York,Buffalo,2017-12-15,Customer Service,Customer Service Representative,Bachelor,68170,Satisfactory,No,1984-12-30,2019-07-04
00-54058573,Jeffrey,Robinson,Male,Michigan,Detroit,2017-06-19,IT,IT Support Specialist,High School,58120,Good,Yes,1987-08-06,2023-05-22
00-19317495,Todd,Price,Male,New York,New York City,2024-09-16,Sales,Sales Consultant,Master,69351,Good,No,1993-05-18,2022-06-03
00-47463522,Erin,Powell,Female,New York,Buffalo,2018-03-06,Operations,Inventory Specialist,Bachelor,63090,Needs Improvement,No,1981-08-30,2018-07-25
00-78371272,Mary,Calhoun,Female,North Carolina,Charlotte,2019-08-30,Finance,Accountant,Bachelor,66590,Good,Yes,1970-12-22,2017-02-28
00-81969657,Amanda,Meadows,Male,New York,Rochester,2018-08-18,IT,Software Developer,Bachelor,94979,Good,No,1961-10-20,2018-01-13
00-13704481,Anne,Johnson,Female,New York,Rochester,2016-09-06,Customer Service,Support Specialist,Bachelor,68030,Good,Yes,1967-07-29,2015-10-17
00-45059710,Roy,Camacho,Female,Michigan,Detroit,2017-03-12,Marketing,Content Creator,Bachelor,55734,Satisfactory,No,1990-12-02,2021-04-04
00-45630292,Brent,Gray,Female,Pennsylvania,Philadelphia,2015-03-24,Sales,Sales Representative,Bachelor,65009,Satisfactory,Yes,1970-09-08,2020-09-29
00-90070438,Shawn,Rogers,Female,Michigan,Grand Rapids,2019-12-08,Sales,Sales Specialist,PhD,73797,Good,Yes,1991-07-21,2023-12-13
00-52101056,Nicholas,Walton,Female,New York,Buffalo,2019-11-20,Customer Service,Customer Service Representative,Bachelor,59391,Good,No,1963-01-31,2020-08-16
00-78642041,Robert,Conley,Male,New York,Buffalo,2016-07-01,Sales,Sales Consultant,Bachelor,95438,Good,Yes,1979-03-23,2021-12-27
00-87388337,Andrew,Ryan,Female,New York,Rochester,2017-05-16,Marketing,Marketing Coordinator,Bachelor,52863,Satisfactory,No,1993-05-16,2021-11-02
00-15957459,Jeffrey,Jones,Female,Pennsylvania,Philadelphia,2022-09-11,Sales,Sales Representative,Bachelor,59645,Good,No,1978-02-17,2019-09-12
00-10226999,Billy,Johnson,Female,New York,Buffalo,2020-04-06,IT,System Administrator,Master,72411,Excellent,No,1991-08-07,2015-04-15
00-82269803,James,Smith,Female,North Carolina,Charlotte,2022-03-01,Sales,Sales Consultant,Master,92457,Satisfactory,No,1981-11-15,2016-10-14
00-36445607,John,Wells,Female,New York,Buffalo,2018-02-14,Customer Service,Customer Service Representative,Bachelor,64737,Good,No,1963-12-17,2015-06-20
00-19391725,Anne,Robinson,Female,New York,Rochester,2024-09-28,Customer Service,Help Desk Technician,Bachelor,78322,Good,Yes,1981-09-22,2018-12-10
00-54318698,Jonathan,Wood,Male,New York,Buffalo,2021-08-24,Operations,Inventory Specialist,Bachelor,63371,Good,No,1997-07-09,2018-11-07
00-99038359,Catherine,Adkins,Female,New York,Rochester,2023-02-14,Operations,Inventory Specialist,High School,61038,Satisfactory,No,1995-06-06,2021-03-22
00-50308572,Kimberly,Martin,Male,New York,Rochester,2020-04-30,IT,Software Developer,Master,102531,Satisfactory,No,1992-03-23,2022-05-11
00-99508850,Daniel,Johnson,Male,Illinois,Chicago,2019-05-02,Marketing,Marketing Coordinator,Bachelor,72436,Good,No,1998-02-26,2021-07-21
00-64009265,Barbara,Odonnell,Male,Ohio,Cleveland,2022-05-26,Sales,Sales Representative,Bachelor,62740,Satisfactory,No,1997-07-06,2021-03-18
00-84411983,Randy,Espinoza,Male,New York,Rochester,2016-01-30,Finance,Accountant,Bachelor,71374,Satisfactory,No,1987-07-17,2016-06-29
00-66431351,Brittany,Rivas,Female,New York,New York City,2022-04-05,Marketing,Content Creator,High School,53525,Good,No,1990-10-16,2024-02-02
00-60888017,Curtis,Barton,Female,New York,Buffalo,2022-11-27,Customer Service,Support Specialist,Bachelor,57059,Satisfactory,No,1971-08-13,2023-05-04
00-33357554,Gabrielle,Trujillo,Female,New York,New York City,2021-11-06,Customer Service,Help Desk Technician,High School,81281,Good,No,2000-09-08,2017-12-25
00-50392808,Tonya,Patton,Male,New York,Rochester,2019-05-15,Sales,Sales Representative,Bachelor,77133,Good,Yes,1974-09-08,2022-01-10
00-10054484,Amanda,Stanley,Male,Illinois,Chicago,2018-01-27,Operations,Logistics Coordinator,Bachelor,59761,Excellent,Yes,1978-05-12,2015-01-30
00-38210242,William,Peterson,Male,New York,New York City,2019-11-26,Customer Service,Help Desk Technician,High School,69063,Good,No,1971-07-19,2019-07-26
00-87844239,Robert,Henry,Male,New York,Buffalo,2021-06-18,IT,System Administrator,Master,89816,Satisfactory,No,1979-02-13,2021-08-06
00-53251559,Susan,Reid,Male,Ohio,Columbus,2019-11-18,Finance,Accounts Payable Specialist,Bachelor,61703,Good,No,1995-02-12,2016-06-08
00-69345683,Steve,Hernandez,Female,New York,Rochester,2022-03-10,Finance,Accountant,Bachelor,87080,Satisfactory,No,1975-04-05,2020-11-16
00-78608612,Jessica,Sheppard,Male,New York,Rochester,2019-04-15,Customer Service,Help Desk Technician,Bachelor,66381,Excellent,No,1965-04-27,2024-01-13
00-32775593,Christina,Gillespie,Female,New York,Rochester,2022-10-28,Operations,Inventory Specialist,High School,57499,Needs Improvement,No,1982-09-29,2016-02-29
00-48089166,Timothy,Graham,Female,New York,Buffalo,2020-10-10,Operations,Inventory Specialist,Bachelor,56166,Excellent,Yes,1976-05-25,2015-08-17
00-94951883,Brittany,Morris,Male,New York,New York City,2021-04-06,Sales,Sales Representative,Bachelor,82595,Good,Yes,1998-12-21,2024-09-05
00-22534217,Mariah,Miller,Male,New York,Rochester,2023-12-09,Operations,Inventory Specialist,High School,62555,Good,Yes,1997-07-16,2022-03-05
00-41523529,Shannon,Christensen,Female,Michigan,Warren,2022-08-10,Operations,Inventory Specialist,Bachelor,65121,Good,Yes,1962-06-29,2019-01-20
00-40150759,Cheryl,Gray,Male,New York,New York City,2023-01-12,Marketing,Marketing Coordinator,Bachelor,73622,Good,No,1993-10-15,2015-12-02
00-29777514,Troy,Nguyen,Female,New York,Buffalo,2015-07-09,Finance,Financial Analyst,PhD,107609,Needs Improvement,Yes,1968-03-13,2019-10-27
00-42862209,Jason,Salinas,Female,New York,Buffalo,2024-05-12,IT,IT Support Specialist,High School,55096,Satisfactory,No,2000-10-29,2018-10-06
00-92043803,Joshua,Carlson,Female,New York,New York City,2023-12-08,Operations,Operations Analyst,Bachelor,69793,Excellent,No,1988-04-02,2023-02-04
00-19774839,Joshua,Smith,Female,Michigan,Detroit,2019-03-16,IT,Software Developer,Bachelor,102129,Satisfactory,No,1983-10-31,2024-12-24
00-94525678,Christopher,Cortez,Male,New York,Rochester,2020-07-08,IT,System Administrator,Master,67886,Good,No,1987-09-09,2019-10-21
00-61536717,Angela,Allen,Female,New York,Buffalo,2020-07-03,Operations,Operations Analyst,Bachelor,71889,Satisfactory,Yes,1985-03-09,2015-06-11
00-42747037,Debbie,Henry,Female,New York,New York City,2017-11-04,Customer Service,Customer Service Representative,High School,62790,Satisfactory,No,1974-02-12,2018-12-08
00-10744212,Andre,Phillips,Female,New York,Buffalo,2023-06-07,Operations,Logistics Coordinator,Bachelor,58167,Satisfactory,No,1977-11-11,2016-06-11
00-24305904,Heather,Torres,Female,New York,Rochester,2023-08-14,Customer Service,Support Specialist,High School,59713,Satisfactory,No,2000-11-20,2017-01-22
00-39372360,Miguel,Tran,Male,New York,Rochester,2017-05-14,Operations,Logistics Coordinator,Bachelor,63660,Satisfactory,Yes,1974-03-20,2019-11-09
00-79519112,Ronald,Reese,Female,New York,New York City,2019-05-09,Operations,Inventory Specialist,Bachelor,55713,Satisfactory,No,1982-06-13,2024-09-13
00-84813739,Michael,Chavez,Male,New York,New York City,2017-04-30,Customer Service,Help Desk Technician,Bachelor,78805,Good,No,1991-10-20,2015-10-29
00-26288475,John,Martinez,Female,New York,New York City,2019-03-16,Sales,Sales Representative,Bachelor,60912,Good,Yes,1979-10-24,2019-11-28
00-72363359,Leslie,Newton,Male,New York,Buffalo,2022-10-24,Operations,Inventory Specialist,High School,66240,Satisfactory,Yes,1982-01-21,2024-09-11
00-85017682,Hannah,Lee,Male,New York,Rochester,2020-10-13,Customer Service,Support Specialist,High School,60280,Excellent,No,1991-08-10,2021-11-07
00-69401199,Todd,Hardy,Male,New York,New York City,2021-10-23,Customer Service,Customer Service Representative,Bachelor,64287,Good,No,1990-07-11,2023-09-10
00-77750178,Alicia,Campbell,Male,New York,Rochester,2019-02-09,Sales,Sales Specialist,Master,66781,Excellent,No,1984-05-20,2018-11-28
00-83534128,Marissa,Phillips,Male,New York,Buffalo,2019-05-21,Sales,Sales Representative,Bachelor,84094,Good,No,1971-11-08,2016-04-11
00-31361812,Harry,Smith,Female,New York,Rochester,2022-07-27,Sales,Sales Representative,Bachelor,66981,Good,No,1972-10-31,2022-10-30
00-73709724,David,Williams,Female,New York,Buffalo,2019-01-22,Customer Service,Help Desk Technician,Bachelor,78546,Good,No,1979-12-05,2022-12-17
00-43183955,Angela,Terry,Male,Virginia,Richmond,2023-02-19,Operations,Logistics Coordinator,Bachelor,64019,Good,No,1966-11-01,2016-07-31
00-47220099,Dana,Mullins,Male,New York,Buffalo,2022-02-09,Sales,Sales Representative,Bachelor,80980,Excellent,No,1986-04-09,2021-11-05
00-79967676,Monique,Andrews,Female,Florida,Miami,2019-07-02,Sales,Sales Representative,Bachelor,58242,Good,No,1992-11-03,2023-05-30
00-42111036,Timothy,Peterson,Female,New York,Buffalo,2017-01-20,IT,Software Developer,Master,95432,Needs Improvement,No,1987-11-16,2016-07-29
00-20399639,Johnny,Hensley,Male,New York,New York City,2022-02-14,Customer Service,Support Specialist,Bachelor,72036,Good,No,1967-11-13,2021-02-20
00-41473195,Lynn,Morales,Female,New York,Buffalo,2017-01-29,Sales,Sales Representative,Bachelor,69216,Satisfactory,No,1982-04-10,2017-04-21
00-52910691,Barbara,Parks,Male,Illinois,Chicago,2023-02-28,Customer Service,Customer Service Representative,Bachelor,63344,Needs Improvement,No,1979-11-06,2022-05-27
00-20814950,Edward,Hart,Male,North Carolina,Raleigh,2017-04-28,Marketing,Content Creator,Bachelor,63342,Good,Yes,1981-12-26,2015-09-06
00-41039390,Christopher,Wright,Male,Michigan,Grand Rapids,2018-08-05,Customer Service,Customer Service Representative,Bachelor,67818,Satisfactory,Yes,2001-09-12,2022-10-20
00-30509175,Kathy,Obrien,Male,New York,Buffalo,2022-11-04,Customer Service,Customer Service Representative,Bachelor,74416,Good,No,1962-04-03,2019-05-08
00-18620650,Christine,Rowe,Female,New York,Rochester,2019-05-28,Customer Service,Customer Service Representative,High School,59823,Excellent,No,1993-12-23,2018-03-31
00-54410148,Shannon,Ramos,Male,New York,Rochester,2020-11-30,Marketing,Marketing Coordinator,Bachelor,77963,Excellent,No,1976-03-07,2020-08-11
00-65804273,Brianna,Patterson,Male,New York,Rochester,2016-08-08,Operations,Inventory Specialist,High School,58852,Good,No,1977-01-11,2017-04-18
00-66390708,Christine,Lynch,Female,New York,Rochester,2018-10-15,Operations,Logistics Coordinator,Bachelor,56099,Excellent,No,1989-08-09,2023-12-09
00-88393811,Cory,Farmer,Male,Virginia,Richmond,2024-08-30,Sales,Sales Representative,Bachelor,80089,Good,Yes,1968-11-06,2024-10-31
00-12621534,Jason,Guerrero,Female,New York,New York City,2023-03-02,Operations,Logistics Coordinator,Bachelor,54065,Satisfactory,No,1977-03-30,2019-10-26
00-87267850,John,Arnold,Female,Michigan,Detroit,2018-03-02,Finance,Accounts Payable Specialist,Bachelor,65623,Needs Improvement,Yes,1988-11-20,2024-02-28
00-10791358,Aaron,Hayes,Male,New York,Buffalo,2024-08-18,Customer Service,Help Desk Technician,Bachelor,65571,Good,No,1979-01-24,2024-08-16
00-50079111,Terry,Johnson,Female,New York,Rochester,2022-04-22,Sales,Sales Specialist,PhD,94650,Good,No,1987-04-30,2015-02-04
00-66240084,Jasmine,Warner,Female,New York,Buffalo,2020-06-25,Finance,Accountant,Bachelor,87620,Excellent,No,1989-04-24,2019-03-26
00-83300637,Charles,Hall,Female,New York,New York City,2023-04-13,Operations,Operations Analyst,Master,84470,Good,No,1987-04-26,2021-12-05
00-39600202,Kristin,Weber,Male,New York,New York City,2019-09-14,Sales,Sales Specialist,Bachelor,74777,Good,No,1989-12-31,2017-01-14
00-46632757,Linda,Gonzalez,Female,New York,Rochester,2019-02-14,Operations,Logistics Coordinator,Bachelor,55889,Good,No,2001-09-19,2018-08-28
00-13895645,Amy,Holland,Male,Virginia,Norfolk,2018-12-19,Operations,Logistics Coordinator,Bachelor,67280,Good,No,1983-09-08,2015-09-21
00-99774697,Joseph,Thomas,Female,Pennsylvania,Allentown,2022-01-24,Sales,Sales Consultant,Master,87940,Good,No,1976-12-21,2022-10-04
00-64266464,Gabriel,Parker,Female,Illinois,Naperville,2022-10-18,Customer Service,Help Desk Technician,High School,58676,Good,No,1960-10-12,2017-02-24
00-72732043,Madison,Morse,Male,New York,New York City,2024-06-19,IT,IT Support Specialist,High School,66001,Satisfactory,Yes,1994-09-22,2016-07-29
00-93517915,David,Barker,Male,Ohio,Cleveland,2020-09-28,Customer Service,Customer Service Representative,High School,61836,Good,No,1993-06-16,2015-03-23
00-62884503,Richard,Nelson,Female,New York,Buffalo,2020-07-28,Sales,Sales Representative,Bachelor,72320,Satisfactory,No,1987-06-25,2015-11-19
00-98986321,Troy,Miller,Female,New York,Rochester,2015-01-16,Customer Service,Help Desk Technician,Bachelor,67779,Needs Improvement,No,1979-04-10,2019-02-18
00-96268397,Pamela,Navarro,Female,New York,New York City,2019-08-23,Customer Service,Help Desk Technician,Bachelor,76637,Excellent,Yes,1991-12-20,2023-02-12
00-71968116,John,Davis,Male,New York,Rochester,2017-09-19,Operations,Inventory Specialist,Bachelor,58495,Good,No,1988-02-29,2018-07-09
00-44917589,Mary,Johnston,Female,New York,Rochester,2018-01-09,Customer Service,Support Specialist,Bachelor,62938,Good,No,1968-04-29,2024-10-19
00-38408562,Yvonne,Chambers,Male,Florida,Orlando,2019-04-15,Customer Service,Help Desk Technician,High School,67455,Satisfactory,Yes,1982-07-15,2023-11-01
00-55298556,Barbara,Hines,Female,New York,Rochester,2022-03-10,Operations,Logistics Coordinator,Bachelor,57243,Satisfactory,No,1986-10-21,2023-10-27
00-60885459,Thomas,Pearson,Male,New York,Rochester,2017-12-22,Marketing,Marketing Coordinator,Bachelor,77791,Satisfactory,Yes,1981-12-04,2022-03-17
00-66581473,Joshua,Shea,Male,New York,Rochester,2017-06-19,Marketing,Marketing Manager,Master,94659,Excellent,Yes,1984-01-29,2016-02-12
00-20993268,Cynthia,Vasquez,Male,New York,New York City,2019-02-05,Customer Service,Customer Service Representative,Bachelor,70991,Needs Improvement,No,1976-08-17,2022-01-12
00-82399599,Theodore,Ortiz,Female,New York,New York City,2016-05-04,Sales,Sales Representative,Bachelor,67107,Satisfactory,No,1983-07-07,2023-09-15
00-56970882,Elizabeth,Hodge,Male,New York,Buffalo,2017-05-09,Operations,Logistics Coordinator,Bachelor,67154,Good,No,1984-10-16,2024-05-28
00-19209801,Robert,Simpson,Female,New York,Rochester,2023-09-15,Operations,Inventory Specialist,Bachelor,57452,Satisfactory,Yes,1988-06-06,2023-01-16
00-97477029,Sierra,Cervantes,Male,Illinois,Chicago,2015-08-02,Customer Service,Customer Service Representative,High School,61258,Satisfactory,No,1993-10-21,2016-10-06
00-14164775,Benjamin,Miller,Female,New York,Buffalo,2024-04-08,Sales,Sales Representative,Bachelor,65222,Needs Improvement,No,1971-09-05,2021-05-14
00-36757737,Marcus,Cordova,Female,New York,Rochester,2023-06-06,Marketing,SEO Specialist,High School,76873,Needs Improvement,No,1997-12-11,2019-10-01
00-93394260,Michelle,Bryan,Female,New York,New York City,2017-01-01,Sales,Sales Representative,Bachelor,68800,Excellent,No,1985-01-19,2017-03-24
00-26941092,Diane,Daniels,Male,New York,New York City,2019-06-10,Operations,Operations Analyst,Bachelor,79458,Good,Yes,1965-05-24,2016-08-19
00-25353091,Brian,Stone,Female,North Carolina,Raleigh,2020-08-29,Operations,Logistics Coordinator,Bachelor,53471,Excellent,No,1982-09-18,2020-09-24
00-39254705,Katherine,Garrett,Male,North Carolina,Charlotte,2019-10-23,Sales,Sales Representative,Bachelor,68009,Good,No,1976-07-23,2023-04-30
00-44392446,Brett,Adams,Female,New York,New York City,2022-02-20,Sales,Sales Representative,Bachelor,68240,Satisfactory,Yes,1985-08-04,2024-08-13
00-32520277,Sara,Kim,Male,New York,New York City,2021-09-29,IT,System Administrator,Master,96095,Good,No,1974-07-04,2023-07-11
00-25372341,Todd,Johnson,Male,New York,Buffalo,2023-09-02,Customer Service,Support Specialist,Bachelor,66561,Good,No,1979-01-07,2022-01-06
00-31980274,Chelsea,Allen,Male,New York,Buffalo,2024-03-02,Sales,Sales Consultant,Master,92568,Excellent,No,1983-11-21,2023-03-30
00-24508768,Lance,Smith,Male,Michigan,Grand Rapids,2020-06-07,Operations,Logistics Coordinator,Bachelor,63038,Good,No,1961-01-08,2015-01-14
00-51870192,Christopher,Gay,Male,New York,Buffalo,2020-12-20,Operations,Inventory Specialist,Bachelor,68256,Good,No,1984-07-05,2019-10-04
00-60372847,Daniel,Valentine,Male,New York,Buffalo,2019-09-09,Operations,Inventory Specialist,Bachelor,66936,Good,Yes,1979-02-26,2015-08-03
00-36619372,Marilyn,Jimenez,Female,New York,Rochester,2016-10-05,Operations,Logistics Coordinator,Bachelor,57549,Excellent,No,1975-09-02,2022-06-13
00-94187049,Kelly,Thornton,Male,New York,New York City,2017-06-11,Operations,Logistics Coordinator,Bachelor,67506,Satisfactory,No,1982-11-02,2022-12-08
00-50477742,Mary,Baird,Male,New York,Buffalo,2023-04-05,Sales,Sales Specialist,Master,57739,Good,No,1970-11-09,2016-04-02
00-90585882,Stephen,Thomas,Female,Pennsylvania,Philadelphia,2023-03-16,Operations,Logistics Coordinator,Bachelor,61624,Good,Yes,1986-07-01,2018-07-14
00-85958181,Sandra,Romero,Male,Michigan,Detroit,2023-12-08,Customer Service,Support Specialist,Bachelor,67477,Excellent,Yes,1974-05-14,2024-02-13
00-56600900,Derek,Jones,Female,New York,New York City,2020-10-27,Operations,Inventory Specialist,High School,58948,Excellent,No,2005-04-01,2019-11-01
00-98787891,Kristy,Perry,Female,Pennsylvania,Philadelphia,2018-12-29,Customer Service,Help Desk Technician,High School,75839,Good,No,1971-04-24,2021-02-16
